,asd_desc,agg_level_desc,year,crop,info,class_desc,domain_desc,unit_desc,commodity_desc,value
328,,STATE,2015,"ONIONS, DRY ",ACRES HARVESTED,DRY,TOTAL,ACRES,ONIONS,8000
329,,STATE,2015,"ONIONS, DRY ","PRICE RECEIVED, MEASURED IN $ / CWT",DRY,TOTAL,$ / CWT,ONIONS,10.1
330,,STATE,2015,"ONIONS, DRY ","YIELD, MEASURED IN CWT / ACRE",DRY,TOTAL,CWT / ACRE,ONIONS,720
331,,STATE,2015,"ONIONS, DRY, SUMMER, STORAGE ",ACRES HARVESTED,"DRY, SUMMER, STORAGE",TOTAL,ACRES,ONIONS,8000
332,,STATE,2015,"ONIONS, DRY, SUMMER, STORAGE ","PRICE RECEIVED, MEASURED IN $ / CWT","DRY, SUMMER, STORAGE",TOTAL,$ / CWT,ONIONS,10.1
333,,STATE,2015,"ONIONS, DRY, SUMMER, STORAGE ","YIELD, MEASURED IN CWT / ACRE","DRY, SUMMER, STORAGE",TOTAL,CWT / ACRE,ONIONS,720
336,,STATE,2015,POTATOES ,ACRES HARVESTED,ALL CLASSES,TOTAL,ACRES,POTATOES,322000
337,,STATE,2015,POTATOES ,"PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,POTATOES,7
340,,STATE,2015,POTATOES ,"YIELD, MEASURED IN CWT / ACRE",ALL CLASSES,TOTAL,CWT / ACRE,POTATOES,405
341,,STATE,2015,"POTATOES, FRESH MARKET ","PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,POTATOES,5.55
342,,STATE,2015,"POTATOES, PROCESSING ","PRICE RECEIVED, MEASURED IN $ / CWT",ALL CLASSES,TOTAL,$ / CWT,POTATOES,7.05
343,,STATE,2015,"POTATOES, FALL ",ACRES HARVESTED,FALL,TOTAL,ACRES,POTATOES,322000
344,,STATE,2015,"POTATOES, FALL ","PRICE RECEIVED, MEASURED IN $ / CWT",FALL,TOTAL,$ / CWT,POTATOES,7
345,,STATE,2015,"POTATOES, FALL ","YIELD, MEASURED IN CWT / ACRE",FALL,TOTAL,CWT / ACRE,POTATOES,405
346,,STATE,2015,"VEGETABLE TOTALS, 34 MAJOR, VARIES BY SEASON, FRESH MARKET ",ACRES HARVESTED,"34 MAJOR, VARIES BY SEASON",TOTAL,ACRES,VEGETABLE TOTALS,8000
